# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.550000,0.137500,0.220000,0.497494,0.124373,0.198997
613.000000,0.687500,0.687500,0.687500,0.108253,0.108253,0.108253
1127.000000,0.800000,0.800000,0.800000,0.100000,0.100000,0.100000
1641.000000,0.937500,0.937500,0.937500,0.108253,0.108253,0.108253
2155.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2668.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3182.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3696.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4210.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4724.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5237.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5751.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
6265.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
6779.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
7293.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
7806.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
8320.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
8834.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
9348.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
9862.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
10375.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
10889.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
11403.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
11917.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
12431.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
12944.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
13458.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
13972.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
14486.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
15000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
