50.000000,1.262347,0.076315
1089.000000,1.907225,0.054890
2129.000000,1.980557,0.060486
3168.000000,2.021250,0.065981
4208.000000,2.064991,0.078217
5247.000000,2.072631,0.079568
6287.000000,2.081249,0.074218
7327.000000,2.100523,0.072403
8366.000000,2.102929,0.075685
9406.000000,2.115996,0.078768
10445.000000,2.118723,0.078538
11485.000000,2.128288,0.079431
12525.000000,2.137241,0.079715
13564.000000,2.133528,0.079917
14604.000000,2.142905,0.079091
15643.000000,2.152498,0.079596
16683.000000,2.151297,0.080371
17722.000000,2.158456,0.081921
18762.000000,2.159179,0.082382
19802.000000,2.165748,0.082463
20841.000000,2.161810,0.085387
21881.000000,2.161742,0.086197
22920.000000,2.169952,0.086369
23960.000000,2.168895,0.086185
25000.000000,2.171370,0.086853
