50.000000,1.245534,0.062417
1089.000000,1.814360,0.042638
2129.000000,1.874224,0.052166
3168.000000,1.890674,0.055385
4208.000000,1.930054,0.067195
5247.000000,1.930992,0.066384
6287.000000,1.930144,0.061134
7327.000000,1.941400,0.059326
8366.000000,1.937424,0.059736
9406.000000,1.947502,0.063139
10445.000000,1.942542,0.066052
11485.000000,1.949732,0.064873
12525.000000,1.955751,0.065546
13564.000000,1.949699,0.065746
14604.000000,1.957333,0.066638
15643.000000,1.963137,0.067561
16683.000000,1.951794,0.068672
17722.000000,1.956416,0.068181
18762.000000,1.957151,0.068438
19802.000000,1.962818,0.069106
20841.000000,1.956389,0.068926
21881.000000,1.958321,0.071410
22920.000000,1.963698,0.071242
23960.000000,1.962683,0.071200
25000.000000,1.958885,0.071223
