50.000000,2.658327,0.088465
1089.000000,2.810399,0.078353
2129.000000,2.814504,0.077243
3168.000000,2.814096,0.078477
4208.000000,2.818311,0.080249
5247.000000,2.816575,0.078398
6287.000000,2.816115,0.078668
7327.000000,2.815189,0.078225
8366.000000,2.814721,0.078076
9406.000000,2.814354,0.077205
10445.000000,2.814881,0.076950
11485.000000,2.815296,0.077199
12525.000000,2.815738,0.077307
13564.000000,2.816512,0.078091
14604.000000,2.816627,0.078025
15643.000000,2.816860,0.077723
16683.000000,2.817107,0.077415
17722.000000,2.817563,0.077547
18762.000000,2.817002,0.077276
19802.000000,2.816864,0.076744
20841.000000,2.816924,0.076783
21881.000000,2.817467,0.076982
22920.000000,2.817142,0.077116
23960.000000,2.817200,0.077328
25000.000000,2.817216,0.077269
