# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
309.000000,0.666667,0.150000,0.240808,0.421637,0.093541,0.149999
458.000000,0.733333,0.250000,0.368485,0.226078,0.079057,0.111317
608.000000,0.556667,0.350000,0.426007,0.195959,0.145774,0.161511
757.000000,0.493333,0.375000,0.424029,0.165988,0.136931,0.147416
907.000000,0.525000,0.450000,0.483095,0.067386,0.100000,0.084275
1056.000000,0.528571,0.500000,0.513333,0.086455,0.079057,0.080726
1206.000000,0.550000,0.550000,0.550000,0.061237,0.061237,0.061237
1355.000000,0.450000,0.450000,0.450000,0.100000,0.100000,0.100000
1505.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
1654.000000,0.475000,0.475000,0.475000,0.050000,0.050000,0.050000
1804.000000,0.500000,0.500000,0.500000,0.079057,0.079057,0.079057
1953.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
2103.000000,0.450000,0.450000,0.450000,0.100000,0.100000,0.100000
2252.000000,0.450000,0.450000,0.450000,0.100000,0.100000,0.100000
2402.000000,0.475000,0.475000,0.475000,0.050000,0.050000,0.050000
2551.000000,0.500000,0.500000,0.500000,0.079057,0.079057,0.079057
2701.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
2850.000000,0.425000,0.425000,0.425000,0.061237,0.061237,0.061237
3000.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
