10.000000,8.000000,0.000000
159.000000,8.000000,0.000000
309.000000,7.200000,0.748331
458.000000,6.600000,0.489898
608.000000,6.600000,0.800000
757.000000,6.200000,1.166190
907.000000,6.000000,1.264911
1056.000000,5.400000,1.356466
1206.000000,5.000000,0.894427
1355.000000,6.400000,1.356466
1505.000000,6.000000,1.095445
1654.000000,6.000000,0.632456
1804.000000,5.800000,0.979796
1953.000000,6.200000,1.326650
2103.000000,6.400000,1.356466
2252.000000,6.600000,1.496663
2402.000000,6.400000,0.800000
2551.000000,6.000000,1.264911
2701.000000,6.400000,1.496663
2850.000000,6.800000,1.166190
3000.000000,6.400000,1.019804
