# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159.000000,0.533333,0.175000,0.261818,0.452155,0.150000,0.222265
309.000000,0.628571,0.500000,0.556190,0.046657,0.000000,0.018663
458.000000,0.488333,0.425000,0.450824,0.129593,0.127475,0.123990
608.000000,0.417857,0.350000,0.375000,0.081127,0.093541,0.077100
757.000000,0.388333,0.325000,0.350824,0.121974,0.127475,0.121650
907.000000,0.505000,0.400000,0.439872,0.084503,0.145774,0.121177
1056.000000,0.568333,0.425000,0.479029,0.148361,0.100000,0.109197
1206.000000,0.466667,0.425000,0.443810,0.112851,0.127475,0.120410
1355.000000,0.546429,0.525000,0.535000,0.096230,0.122474,0.110227
1505.000000,0.585714,0.575000,0.580000,0.111461,0.127475,0.119791
1654.000000,0.575000,0.575000,0.575000,0.061237,0.061237,0.061237
1804.000000,0.600000,0.600000,0.600000,0.093541,0.093541,0.093541
1953.000000,0.600000,0.600000,0.600000,0.093541,0.093541,0.093541
2103.000000,0.600000,0.600000,0.600000,0.050000,0.050000,0.050000
2252.000000,0.575000,0.575000,0.575000,0.061237,0.061237,0.061237
2402.000000,0.600000,0.600000,0.600000,0.093541,0.093541,0.093541
2551.000000,0.625000,0.625000,0.625000,0.079057,0.079057,0.079057
2701.000000,0.575000,0.575000,0.575000,0.061237,0.061237,0.061237
2850.000000,0.625000,0.625000,0.625000,0.079057,0.079057,0.079057
3000.000000,0.575000,0.575000,0.575000,0.061237,0.061237,0.061237
