# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159.000000,0.600000,0.200000,0.298182,0.489898,0.169558,0.249190
309.000000,1.000000,0.800000,0.887619,0.000000,0.061237,0.037326
458.000000,1.000000,0.875000,0.925275,0.000000,0.158114,0.095649
608.000000,1.000000,0.850000,0.906667,0.000000,0.183712,0.123648
757.000000,1.000000,0.825000,0.896703,0.000000,0.150000,0.090244
907.000000,1.000000,0.775000,0.860513,0.000000,0.183712,0.123265
1056.000000,1.000000,0.775000,0.858608,0.000000,0.200000,0.130242
1206.000000,1.000000,0.900000,0.944762,0.000000,0.093541,0.052992
1355.000000,1.000000,0.950000,0.973333,0.000000,0.061237,0.032660
1505.000000,1.000000,0.975000,0.986667,0.000000,0.050000,0.026667
1654.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1804.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1953.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2103.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2252.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2402.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2551.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2701.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2850.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
