10.000000,8.000000,0.000000
159.000000,7.600000,0.489898
309.000000,5.200000,0.979796
458.000000,6.200000,1.469694
608.000000,6.600000,1.019804
757.000000,7.400000,0.800000
907.000000,6.200000,0.748331
1056.000000,6.200000,1.166190
1206.000000,6.000000,1.264911
1355.000000,4.200000,1.166190
1505.000000,4.200000,1.833030
1654.000000,4.200000,0.748331
1804.000000,3.800000,1.469694
1953.000000,3.800000,1.469694
2103.000000,4.200000,0.400000
2252.000000,4.400000,0.489898
2402.000000,3.800000,1.469694
2551.000000,3.400000,1.356466
2701.000000,4.200000,0.748331
2850.000000,3.800000,1.469694
3000.000000,4.600000,0.800000
