# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
173.000000,0.020000,0.005000,0.008000,0.140000,0.035000,0.056000
227.000000,0.040000,0.010000,0.016000,0.195959,0.048990,0.078384
282.000000,0.230000,0.065000,0.100000,0.414849,0.120520,0.181965
336.000000,0.390000,0.115000,0.174667,0.482597,0.151740,0.222667
391.000000,0.443333,0.130000,0.196762,0.487180,0.151987,0.220489
445.000000,0.616667,0.235000,0.330857,0.460977,0.196278,0.261014
500.000000,0.733333,0.310000,0.419810,0.366667,0.184120,0.222888
