# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1044.000000,0.695833,0.587500,0.633929,0.039747,0.119242,0.085173
2078.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
3112.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
4146.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
5180.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
6214.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
7248.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
8283.000000,0.787500,0.787500,0.787500,0.089268,0.089268,0.089268
9317.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
10351.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
11385.000000,0.787500,0.787500,0.787500,0.089268,0.089268,0.089268
12419.000000,0.850000,0.850000,0.850000,0.122474,0.122474,0.122474
13453.000000,0.837500,0.837500,0.837500,0.119242,0.119242,0.119242
14487.000000,0.862500,0.862500,0.862500,0.124373,0.124373,0.124373
15522.000000,0.900000,0.900000,0.900000,0.122474,0.122474,0.122474
16556.000000,0.900000,0.900000,0.900000,0.122474,0.122474,0.122474
17590.000000,0.937500,0.937500,0.937500,0.108253,0.108253,0.108253
18624.000000,0.937500,0.937500,0.937500,0.108253,0.108253,0.108253
19658.000000,0.925000,0.925000,0.925000,0.114564,0.114564,0.114564
20692.000000,0.987500,0.987500,0.987500,0.054486,0.054486,0.054486
21726.000000,0.975000,0.975000,0.975000,0.075000,0.075000,0.075000
22761.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
23795.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
24829.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
25863.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
26897.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
27931.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
28965.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
30000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
