# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
564.000000,0.687500,0.687500,0.687500,0.108253,0.108253,0.108253
1118.000000,0.787500,0.787500,0.787500,0.119242,0.119242,0.119242
1673.000000,0.937500,0.937500,0.937500,0.108253,0.108253,0.108253
2227.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2782.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3336.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3891.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4445.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
