# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
354.000000,0.637500,0.625000,0.630357,0.135080,0.147902,0.141184
698.000000,0.725000,0.725000,0.725000,0.075000,0.075000,0.075000
1043.000000,0.775000,0.775000,0.775000,0.075000,0.075000,0.075000
1387.000000,0.912500,0.912500,0.912500,0.119242,0.119242,0.119242
1732.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2076.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2421.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2765.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3110.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3454.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3799.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4143.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4488.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4832.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5177.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5521.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5866.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
6210.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
6555.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
6899.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
7244.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
7588.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
7933.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
8277.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
8622.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
8966.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
9311.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
9655.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
10000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
