50.000000,-23.940105,0.000000
847.000000,-23.762930,0.000000
1645.000000,-23.749796,0.000000
2442.000000,-23.731587,0.000000
3240.000000,-23.726045,0.000000
4037.000000,-23.717311,0.000000
4835.000000,-23.711850,0.000000
5632.000000,-23.707918,0.000000
6430.000000,-23.698174,0.000000
7227.000000,-23.696626,0.000000
8025.000000,-23.688248,0.000000
8822.000000,-23.688021,0.000000
9620.000000,-23.685325,0.000000
10417.000000,-23.683375,0.000000
11215.000000,-23.680603,0.000000
12012.000000,-23.680531,0.000000
12810.000000,-23.677189,0.000000
13607.000000,-23.676930,0.000000
14405.000000,-23.675181,0.000000
15202.000000,-23.674285,0.000000
16000.000000,-23.672423,0.000000
