50.000000,-22.673644,0.951844
1089.000000,-22.499635,0.926490
2129.000000,-22.473498,0.927560
3168.000000,-22.455876,0.932841
4208.000000,-22.442971,0.934239
5247.000000,-22.434704,0.934320
6287.000000,-22.425935,0.933814
7327.000000,-22.423708,0.933264
8366.000000,-22.416778,0.930973
9406.000000,-22.413140,0.931152
10445.000000,-22.410548,0.932463
11485.000000,-22.407245,0.932972
12525.000000,-22.404893,0.932865
13564.000000,-22.402893,0.932932
14604.000000,-22.400485,0.933038
15643.000000,-22.397847,0.933288
16683.000000,-22.396638,0.932321
17722.000000,-22.392954,0.932434
18762.000000,-22.392757,0.932990
19802.000000,-22.390450,0.932765
20841.000000,-22.388756,0.932996
21881.000000,-22.388606,0.933323
22920.000000,-22.386582,0.932616
23960.000000,-22.386630,0.932993
25000.000000,-22.383273,0.932758
