50.000000,-33.074881,0.000000
847.000000,-33.027043,0.000000
1645.000000,-33.024070,0.000000
2442.000000,-33.024434,0.000000
3240.000000,-33.020808,0.000000
4037.000000,-33.020260,0.000000
4835.000000,-33.021081,0.000000
5632.000000,-33.021938,0.000000
6430.000000,-33.021293,0.000000
7227.000000,-33.021581,0.000000
8025.000000,-33.021004,0.000000
8822.000000,-33.020859,0.000000
9620.000000,-33.020940,0.000000
10417.000000,-33.021406,0.000000
11215.000000,-33.022026,0.000000
12012.000000,-33.022372,0.000000
12810.000000,-33.022343,0.000000
13607.000000,-33.021713,0.000000
14405.000000,-33.021220,0.000000
15202.000000,-33.021262,0.000000
16000.000000,-33.021472,0.000000
