50.000000,-34.791162,1.818098
1089.000000,-34.724417,1.814307
2129.000000,-34.722418,1.812732
3168.000000,-34.721875,1.814704
4208.000000,-34.721509,1.814707
5247.000000,-34.721140,1.814131
6287.000000,-34.720943,1.813462
7327.000000,-34.721274,1.813797
8366.000000,-34.721152,1.813890
9406.000000,-34.720768,1.813737
10445.000000,-34.720926,1.813622
11485.000000,-34.721121,1.813523
12525.000000,-34.721267,1.813481
13564.000000,-34.720860,1.813607
14604.000000,-34.720782,1.813590
15643.000000,-34.720624,1.813669
16683.000000,-34.720524,1.813625
17722.000000,-34.720176,1.813722
18762.000000,-34.720176,1.813812
19802.000000,-34.720086,1.813802
20841.000000,-34.720114,1.813919
21881.000000,-34.719996,1.813970
22920.000000,-34.720026,1.813869
23960.000000,-34.720189,1.813783
25000.000000,-34.720118,1.813813
