# Size, Precision, Recall, Fscore
10.000000,0.000000,0.000000,0.000000
50.000000,0.000000,0.000000,0.000000
91.000000,0.000000,0.000000,0.000000
131.000000,0.000000,0.000000,0.000000
172.000000,0.000000,0.000000,0.000000
213.000000,0.000000,0.000000,0.000000
253.000000,1.000000,0.090909,0.166667
294.000000,0.000000,0.000000,0.000000
334.000000,0.000000,0.000000,0.000000
375.000000,0.000000,0.000000,0.000000
416.000000,0.000000,0.000000,0.000000
456.000000,1.000000,0.090909,0.166667
497.000000,1.000000,0.090909,0.166667
537.000000,0.000000,0.000000,0.000000
578.000000,1.000000,0.090909,0.166667
619.000000,1.000000,0.090909,0.166667
659.000000,1.000000,0.090909,0.166667
700.000000,1.000000,0.090909,0.166667
741.000000,1.000000,0.090909,0.166667
781.000000,1.000000,0.090909,0.166667
822.000000,1.000000,0.090909,0.166667
862.000000,1.000000,0.090909,0.166667
903.000000,1.000000,0.090909,0.166667
944.000000,1.000000,0.090909,0.166667
984.000000,1.000000,0.090909,0.166667
1025.000000,1.000000,0.090909,0.166667
1065.000000,1.000000,0.090909,0.166667
1106.000000,1.000000,0.090909,0.166667
1147.000000,1.000000,0.090909,0.166667
1187.000000,1.000000,0.090909,0.166667
1228.000000,1.000000,0.090909,0.166667
1268.000000,1.000000,0.090909,0.166667
1309.000000,1.000000,0.090909,0.166667
1350.000000,1.000000,0.090909,0.166667
1390.000000,1.000000,0.090909,0.166667
1431.000000,1.000000,0.090909,0.166667
1472.000000,1.000000,0.090909,0.166667
1512.000000,1.000000,0.090909,0.166667
1553.000000,1.000000,0.090909,0.166667
1593.000000,1.000000,0.090909,0.166667
1634.000000,1.000000,0.090909,0.166667
1675.000000,1.000000,0.090909,0.166667
1715.000000,1.000000,0.090909,0.166667
1756.000000,1.000000,0.090909,0.166667
1796.000000,1.000000,0.090909,0.166667
1837.000000,1.000000,0.090909,0.166667
1878.000000,1.000000,0.090909,0.166667
1918.000000,1.000000,0.090909,0.166667
1959.000000,1.000000,0.090909,0.166667
2000.000000,1.000000,0.090909,0.166667
