100.000000,46.000000,0.000000
1095.000000,38.200000,2.481935
2090.000000,37.600000,2.332381
3085.000000,35.600000,1.356466
4080.000000,33.200000,2.481935
5075.000000,33.200000,2.400000
6070.000000,32.400000,1.854724
7065.000000,31.200000,1.326650
8060.000000,29.200000,1.469694
9055.000000,29.000000,1.414214
10050.000000,27.000000,2.449490
11045.000000,26.800000,2.925748
12040.000000,25.600000,2.497999
13035.000000,22.400000,4.498889
14030.000000,23.200000,1.469694
15025.000000,21.000000,2.190890
16020.000000,20.800000,1.939072
17015.000000,21.000000,1.788854
18010.000000,20.200000,1.166190
19005.000000,19.600000,0.800000
20000.000000,19.200000,1.833030
