# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
1100.000000,0.421053,0.173913,0.246154,0.000000,0.000000,0.000000
1325.000000,0.296296,0.173913,0.219178,0.000000,0.000000,0.000000
1550.000000,0.333333,0.195652,0.246575,0.000000,0.000000,0.000000
1775.000000,0.235294,0.173913,0.200000,0.000000,0.000000,0.000000
2000.000000,0.216216,0.173913,0.192771,0.000000,0.000000,0.000000
