# k=10, restarts=5
0.000000,0.000000,0.000000
1.000000,2.029978,0.237616
2.000000,2.335420,0.196338
3.000000,2.492206,0.250059
4.000000,2.574913,0.196137
5.000000,2.571255,0.188785
6.000000,2.622782,0.186043
7.000000,2.595198,0.238827
