# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.444444,0.086957,0.145455,0.000000,0.000000,0.000000
1095.000000,0.500000,0.347826,0.410256,0.000000,0.000000,0.000000
2090.000000,0.564103,0.478261,0.517647,0.000000,0.000000,0.000000
3085.000000,0.560976,0.500000,0.528736,0.000000,0.000000,0.000000
4080.000000,0.534884,0.500000,0.516854,0.000000,0.000000,0.000000
5075.000000,0.534884,0.500000,0.516854,0.000000,0.000000,0.000000
6070.000000,0.555556,0.543478,0.549451,0.000000,0.000000,0.000000
7065.000000,0.545455,0.521739,0.533333,0.000000,0.000000,0.000000
8060.000000,0.613636,0.586957,0.600000,0.000000,0.000000,0.000000
9055.000000,0.755556,0.739130,0.747253,0.000000,0.000000,0.000000
10050.000000,0.608696,0.608696,0.608696,0.000000,0.000000,0.000000
11045.000000,0.822222,0.804348,0.813187,0.000000,0.000000,0.000000
12040.000000,0.822222,0.804348,0.813187,0.000000,0.000000,0.000000
13035.000000,0.765957,0.782609,0.774194,0.000000,0.000000,0.000000
14030.000000,0.765957,0.782609,0.774194,0.000000,0.000000,0.000000
15025.000000,0.787234,0.804348,0.795699,0.000000,0.000000,0.000000
16020.000000,0.829787,0.847826,0.838710,0.000000,0.000000,0.000000
17015.000000,0.829787,0.847826,0.838710,0.000000,0.000000,0.000000
18010.000000,0.791667,0.826087,0.808511,0.000000,0.000000,0.000000
19005.000000,0.795918,0.847826,0.821053,0.000000,0.000000,0.000000
20000.000000,0.734694,0.782609,0.757895,0.000000,0.000000,0.000000
