# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.977124,0.291304,0.444594,0.028036,0.059296,0.067264
1095.000000,0.987619,0.708696,0.824563,0.015238,0.044764,0.033763
2090.000000,1.000000,0.856522,0.922681,0.000000,0.010650,0.006166
3085.000000,0.995238,0.900000,0.945193,0.009524,0.010650,0.008579
4080.000000,0.982222,0.956522,0.969182,0.016630,0.013749,0.014549
5075.000000,0.995652,0.969565,0.982368,0.008696,0.010650,0.005427
6070.000000,0.995556,0.960870,0.977875,0.008889,0.008696,0.006951
7065.000000,0.986667,0.956522,0.971331,0.010887,0.000000,0.005264
8060.000000,0.986667,0.956522,0.971331,0.010887,0.000000,0.005264
9055.000000,0.957073,0.965217,0.961055,0.013162,0.010650,0.008548
10050.000000,0.973816,0.960870,0.967223,0.016243,0.008696,0.009616
11045.000000,0.965306,0.965217,0.965216,0.010387,0.010650,0.008137
12040.000000,0.953534,0.973913,0.963482,0.015050,0.008696,0.004935
13035.000000,0.953631,0.978261,0.965728,0.015206,0.000000,0.007776
14030.000000,0.953457,0.978261,0.965683,0.007979,0.000000,0.004118
15025.000000,0.957447,0.978261,0.967742,0.000000,0.000000,0.000000
16020.000000,0.957447,0.978261,0.967742,0.000000,0.000000,0.000000
17015.000000,0.957447,0.978261,0.967742,0.000000,0.000000,0.000000
18010.000000,0.957447,0.978261,0.967742,0.000000,0.000000,0.000000
19005.000000,0.945479,0.978261,0.961565,0.009772,0.000000,0.005044
20000.000000,0.937663,0.978261,0.957490,0.012360,0.000000,0.006443
