# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600.000000,0.500000,0.217391,0.303030,0.000000,0.000000,0.000000
1150.000000,0.500000,0.347826,0.410256,0.000000,0.000000,0.000000
1700.000000,0.538462,0.456522,0.494118,0.000000,0.000000,0.000000
2250.000000,0.589744,0.500000,0.541176,0.000000,0.000000,0.000000
2800.000000,0.634146,0.565217,0.597701,0.000000,0.000000,0.000000
3350.000000,0.609756,0.543478,0.574713,0.000000,0.000000,0.000000
3900.000000,0.511628,0.478261,0.494382,0.000000,0.000000,0.000000
4450.000000,0.534884,0.500000,0.516854,0.000000,0.000000,0.000000
5000.000000,0.534884,0.500000,0.516854,0.000000,0.000000,0.000000
