# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.394366,0.608696,0.478632,0.000000,0.000000,0.000000
325.000000,0.539683,0.739130,0.623853,0.000000,0.000000,0.000000
550.000000,0.596774,0.804348,0.685185,0.000000,0.000000,0.000000
775.000000,0.596774,0.804348,0.685185,0.000000,0.000000,0.000000
1000.000000,0.666667,0.869565,0.754717,0.000000,0.000000,0.000000
