# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,1.000000,0.195652,0.327273,0.000000,0.000000,0.000000
644.000000,1.000000,0.478261,0.647059,0.000000,0.000000,0.000000
1188.000000,0.971429,0.739130,0.839506,0.000000,0.000000,0.000000
1733.000000,1.000000,0.826087,0.904762,0.000000,0.000000,0.000000
2277.000000,1.000000,0.847826,0.917647,0.000000,0.000000,0.000000
2822.000000,1.000000,0.891304,0.942529,0.000000,0.000000,0.000000
3366.000000,1.000000,0.891304,0.942529,0.000000,0.000000,0.000000
3911.000000,1.000000,0.913043,0.954545,0.000000,0.000000,0.000000
4455.000000,1.000000,0.913043,0.954545,0.000000,0.000000,0.000000
5000.000000,1.000000,0.934783,0.966292,0.000000,0.000000,0.000000
