# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.361325,0.108696,0.165407,0.088873,0.043478,0.058174
1095.000000,0.516499,0.369565,0.430536,0.082550,0.056689,0.066586
2090.000000,0.528077,0.452174,0.487168,0.022074,0.016268,0.018654
3085.000000,0.567364,0.513043,0.538819,0.012552,0.010650,0.011093
4080.000000,0.549091,0.534783,0.541832,0.025884,0.026087,0.025887
5075.000000,0.513439,0.500000,0.506594,0.023769,0.023814,0.023393
6070.000000,0.545455,0.526087,0.535580,0.043482,0.037401,0.040315
7065.000000,0.533636,0.517391,0.525372,0.051712,0.050330,0.050928
8060.000000,0.493333,0.478261,0.485665,0.015072,0.013749,0.014147
9055.000000,0.542732,0.547826,0.545230,0.065326,0.069293,0.067196
10050.000000,0.679574,0.669565,0.674476,0.070003,0.057352,0.063492
11045.000000,0.690499,0.691304,0.690867,0.071666,0.080640,0.076088
12040.000000,0.695762,0.708696,0.702062,0.108574,0.095850,0.102108
13035.000000,0.734547,0.752174,0.743210,0.115023,0.108783,0.111926
14030.000000,0.780142,0.800000,0.789934,0.081607,0.079459,0.080558
15025.000000,0.804255,0.821739,0.812903,0.049259,0.050330,0.049789
16020.000000,0.812766,0.830435,0.821505,0.067819,0.069293,0.068548
17015.000000,0.791489,0.808696,0.800000,0.049259,0.050330,0.049789
18010.000000,0.774468,0.791304,0.782796,0.021698,0.022170,0.021931
19005.000000,0.756472,0.782609,0.769298,0.023382,0.019444,0.021235
20000.000000,0.750219,0.782609,0.766038,0.024176,0.019444,0.021483
