# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.535211,0.826087,0.649573,0.000000,0.000000,0.000000
325.000000,0.698413,0.956522,0.807339,0.000000,0.000000,0.000000
550.000000,0.725806,0.978261,0.833333,0.000000,0.000000,0.000000
775.000000,0.725806,0.978261,0.833333,0.000000,0.000000,0.000000
1000.000000,0.750000,0.978261,0.849057,0.000000,0.000000,0.000000
