100.000000,42.400000,1.019804
1095.000000,34.400000,2.727636
2090.000000,28.200000,0.748331
3085.000000,25.600000,0.489898
4080.000000,25.800000,0.979796
5075.000000,25.600000,0.800000
6070.000000,24.400000,2.576820
7065.000000,24.200000,2.712932
8060.000000,25.800000,0.748331
9055.000000,25.600000,2.332381
10050.000000,18.800000,4.664762
11045.000000,18.000000,4.816638
12040.000000,16.600000,5.678028
13035.000000,14.600000,6.945502
14030.000000,11.600000,4.409082
15025.000000,9.400000,2.244994
16020.000000,9.400000,2.800000
17015.000000,9.600000,2.244994
18010.000000,10.600000,0.800000
19005.000000,11.800000,1.166190
20000.000000,12.600000,1.356466
