50.000000,3.100000,2.426932
573.000000,1.500000,3.201562
1097.000000,0.400000,1.200000
1621.000000,1.300000,1.791647
2144.000000,0.100000,0.300000
2668.000000,0.500000,1.204159
3192.000000,2.000000,2.756810
3715.000000,0.600000,1.496663
4239.000000,1.200000,2.561250
4763.000000,0.400000,1.200000
5286.000000,1.000000,1.612452
5810.000000,0.100000,0.300000
6334.000000,0.400000,1.200000
6857.000000,0.100000,0.300000
7381.000000,0.800000,1.600000
7905.000000,0.500000,1.204159
8428.000000,0.800000,1.600000
8952.000000,0.800000,2.400000
9476.000000,0.000000,0.000000
10000.000000,0.500000,1.204159
