# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159.000000,0.733333,0.250000,0.366061,0.275882,0.079057,0.109551
309.000000,1.000000,0.175000,0.293333,0.000000,0.061237,0.087093
458.000000,0.866667,0.275000,0.414545,0.163299,0.050000,0.067444
608.000000,0.683333,0.300000,0.415152,0.185592,0.061237,0.089689
757.000000,0.570000,0.300000,0.392308,0.229347,0.100000,0.140582
907.000000,0.533333,0.375000,0.439560,0.091894,0.079057,0.084265
1056.000000,0.533333,0.375000,0.439560,0.091894,0.079057,0.084265
1206.000000,0.558333,0.475000,0.511667,0.085549,0.093541,0.085158
1355.000000,0.535714,0.500000,0.516667,0.089642,0.111803,0.100968
1505.000000,0.535714,0.500000,0.516667,0.089642,0.111803,0.100968
1654.000000,0.614286,0.600000,0.606667,0.021429,0.050000,0.036667
1804.000000,0.611111,0.625000,0.617647,0.027778,0.000000,0.014706
1953.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2103.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2252.000000,0.611111,0.625000,0.617647,0.027778,0.000000,0.014706
2402.000000,0.591667,0.600000,0.595588,0.137941,0.122474,0.130626
2551.000000,0.508333,0.525000,0.516176,0.142887,0.122474,0.133281
2701.000000,0.488889,0.525000,0.505882,0.113652,0.122474,0.116854
2850.000000,0.452778,0.475000,0.463235,0.115403,0.122474,0.117922
3000.000000,0.427778,0.450000,0.438235,0.084893,0.100000,0.091200
