# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197.000000,0.500000,0.125000,0.193535,0.333333,0.079057,0.116097
345.000000,1.000000,0.225000,0.364444,0.000000,0.050000,0.071111
492.000000,0.866667,0.275000,0.414545,0.163299,0.050000,0.067444
640.000000,0.650000,0.300000,0.409091,0.200000,0.061237,0.093891
787.000000,0.560000,0.325000,0.408791,0.159374,0.061237,0.086569
935.000000,0.500000,0.350000,0.410989,0.063246,0.050000,0.053203
1082.000000,0.553333,0.400000,0.463736,0.068638,0.050000,0.055339
1230.000000,0.569048,0.500000,0.530000,0.089769,0.111803,0.096906
1377.000000,0.535714,0.500000,0.516667,0.089642,0.111803,0.100968
1525.000000,0.575000,0.550000,0.561667,0.076097,0.100000,0.088286
1672.000000,0.583333,0.575000,0.577843,0.083078,0.127475,0.104356
1820.000000,0.611111,0.625000,0.617647,0.027778,0.000000,0.014706
1967.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2115.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2262.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2410.000000,0.566667,0.575000,0.570588,0.116667,0.100000,0.108824
2557.000000,0.508333,0.525000,0.516176,0.142887,0.122474,0.133281
2705.000000,0.458333,0.475000,0.466176,0.136931,0.122474,0.129929
2852.000000,0.438889,0.475000,0.455882,0.096465,0.122474,0.108365
3000.000000,0.427778,0.450000,0.438235,0.084893,0.100000,0.091200
