# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197.000000,0.800000,0.225000,0.342626,0.400000,0.145774,0.208547
345.000000,1.000000,0.225000,0.364444,0.000000,0.050000,0.071111
492.000000,1.000000,0.325000,0.487273,0.000000,0.061237,0.071258
640.000000,1.000000,0.475000,0.642424,0.000000,0.050000,0.048485
787.000000,1.000000,0.600000,0.745788,0.000000,0.093541,0.072138
935.000000,1.000000,0.700000,0.821978,0.000000,0.061237,0.043068
1082.000000,1.000000,0.725000,0.839560,0.000000,0.050000,0.035165
1230.000000,1.000000,0.875000,0.929524,0.000000,0.111803,0.063916
1377.000000,1.000000,0.925000,0.960000,0.000000,0.061237,0.032660
1525.000000,1.000000,0.950000,0.973333,0.000000,0.061237,0.032660
1672.000000,0.977778,0.950000,0.961569,0.044444,0.061237,0.031510
1820.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
1967.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
2115.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
2262.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
2410.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
2557.000000,0.955556,1.000000,0.976471,0.054433,0.000000,0.028818
2705.000000,0.955556,1.000000,0.976471,0.054433,0.000000,0.028818
2852.000000,0.933333,1.000000,0.964706,0.054433,0.000000,0.028818
3000.000000,0.955556,1.000000,0.976471,0.054433,0.000000,0.028818
