# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
798.000000,0.729167,0.537500,0.612500,0.117482,0.089268,0.066760
1587.000000,0.725000,0.675000,0.696429,0.038188,0.114564,0.081832
2376.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
3165.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
3954.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
4743.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
5532.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
6321.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
7110.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
7899.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
8688.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
9477.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
10266.000000,0.787500,0.787500,0.787500,0.089268,0.089268,0.089268
11055.000000,0.762500,0.762500,0.762500,0.054486,0.054486,0.054486
11844.000000,0.787500,0.787500,0.787500,0.089268,0.089268,0.089268
12633.000000,0.775000,0.775000,0.775000,0.075000,0.075000,0.075000
13422.000000,0.812500,0.812500,0.812500,0.108253,0.108253,0.108253
14211.000000,0.787500,0.787500,0.787500,0.089268,0.089268,0.089268
15000.000000,0.887500,0.887500,0.887500,0.124373,0.124373,0.124373
