# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1588.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
3166.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
4745.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
6323.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
7902.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
9480.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
11058.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
12637.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
14215.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
15794.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
17372.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
18951.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
20529.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
22107.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
23686.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
25264.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
26843.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
28421.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
30000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
