50.000000,8.200000,0.748331
197.000000,8.200000,0.979796
345.000000,7.000000,1.673320
492.000000,8.000000,2.097618
640.000000,9.000000,0.894427
787.000000,8.600000,1.624808
935.000000,8.600000,0.489898
1082.000000,8.800000,1.326650
1230.000000,9.200000,1.166190
1377.000000,9.600000,2.059126
1525.000000,8.800000,1.939072
1672.000000,9.400000,1.019804
1820.000000,8.800000,0.748331
1967.000000,10.200000,1.326650
2115.000000,9.400000,0.800000
2262.000000,9.200000,0.979796
2410.000000,9.600000,0.800000
2557.000000,11.200000,0.748331
2705.000000,10.200000,1.166190
2852.000000,10.200000,1.326650
3000.000000,11.000000,0.632456
