# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600.000000,0.733333,0.325000,0.448485,0.161589,0.061237,0.083869
1150.000000,0.514286,0.500000,0.506667,0.115396,0.111803,0.112596
1700.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
2250.000000,0.525000,0.525000,0.525000,0.122474,0.122474,0.122474
2800.000000,0.525000,0.525000,0.525000,0.050000,0.050000,0.050000
3350.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
3900.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
4450.000000,0.550000,0.550000,0.550000,0.061237,0.061237,0.061237
5000.000000,0.475000,0.475000,0.475000,0.122474,0.122474,0.122474
