# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
1000.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
2000.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
3000.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
4000.000000,0.375000,0.375000,0.375000,0.000000,0.000000,0.000000
5000.000000,0.375000,0.375000,0.375000,0.000000,0.000000,0.000000
6000.000000,0.375000,0.375000,0.375000,0.000000,0.000000,0.000000
7000.000000,0.375000,0.375000,0.375000,0.000000,0.000000,0.000000
8000.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000
9000.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
10000.000000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000
