# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.343810,0.175000,0.222005,0.205776,0.127475,0.148833
600.000000,0.198975,0.175000,0.182787,0.114509,0.061237,0.081016
1150.000000,0.204949,0.250000,0.224407,0.086567,0.111803,0.096399
1700.000000,0.153333,0.200000,0.173333,0.085245,0.100000,0.092323
2250.000000,0.206364,0.250000,0.225439,0.022926,0.000000,0.013089
2800.000000,0.204444,0.250000,0.224837,0.008889,0.000000,0.005229
3350.000000,0.200808,0.250000,0.222497,0.064531,0.079057,0.070709
3900.000000,0.185455,0.250000,0.212865,0.099851,0.136931,0.115405
4450.000000,0.147133,0.200000,0.169089,0.075480,0.100000,0.085337
5000.000000,0.180000,0.225000,0.200000,0.040000,0.050000,0.044444
