# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.253333,0.150000,0.185814,0.228619,0.145774,0.176110
1089.000000,0.183838,0.225000,0.201858,0.040606,0.050000,0.043538
2129.000000,0.204444,0.250000,0.224837,0.063867,0.079057,0.070467
3168.000000,0.157436,0.225000,0.184762,0.061940,0.093541,0.073925
4208.000000,0.170909,0.225000,0.194152,0.040818,0.050000,0.044751
5247.000000,0.173333,0.225000,0.195556,0.038873,0.050000,0.043090
6287.000000,0.169091,0.225000,0.192982,0.035256,0.050000,0.041186
7327.000000,0.170769,0.225000,0.193651,0.039643,0.050000,0.043062
8366.000000,0.162121,0.225000,0.188421,0.039394,0.050000,0.044211
9406.000000,0.142727,0.175000,0.156433,0.063610,0.061237,0.061598
10445.000000,0.166123,0.225000,0.190417,0.043469,0.050000,0.044886
11485.000000,0.112727,0.150000,0.128655,0.067199,0.093541,0.078197
12525.000000,0.128951,0.175000,0.148037,0.041931,0.061237,0.048706
13564.000000,0.175245,0.250000,0.205681,0.042129,0.079057,0.055532
14604.000000,0.147706,0.225000,0.177820,0.046160,0.093541,0.062779
15643.000000,0.114545,0.150000,0.129825,0.042872,0.050000,0.046254
16683.000000,0.146667,0.200000,0.168889,0.040000,0.061237,0.047868
17722.000000,0.138182,0.200000,0.163275,0.035005,0.061237,0.045017
18762.000000,0.175758,0.250000,0.206316,0.007423,0.000000,0.005157
19802.000000,0.144242,0.200000,0.167485,0.040320,0.061237,0.048604
20841.000000,0.098182,0.125000,0.109942,0.003636,0.000000,0.002339
21881.000000,0.175758,0.250000,0.206316,0.007423,0.000000,0.005157
22920.000000,0.141212,0.200000,0.165380,0.037878,0.061237,0.046892
23960.000000,0.098182,0.125000,0.109942,0.003636,0.000000,0.002339
25000.000000,0.129015,0.200000,0.155497,0.039935,0.100000,0.058949
