# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.585000,0.375000,0.442882,0.337491,0.209165,0.232291
847.000000,0.683939,0.800000,0.735277,0.038684,0.061237,0.027399
1645.000000,0.653333,0.800000,0.718954,0.045216,0.061237,0.050118
2442.000000,0.667273,0.750000,0.702924,0.049888,0.111803,0.064983
3240.000000,0.603636,0.800000,0.687719,0.033328,0.061237,0.042105
4037.000000,0.654545,0.850000,0.739181,0.039417,0.050000,0.040617
4835.000000,0.690606,0.825000,0.749656,0.037999,0.061237,0.027063
5632.000000,0.687879,0.800000,0.735913,0.051915,0.061237,0.016127
6430.000000,0.606364,0.800000,0.688194,0.041993,0.061237,0.036021
7227.000000,0.596667,0.775000,0.673333,0.006667,0.050000,0.013333
8025.000000,0.621818,0.825000,0.708772,0.017814,0.061237,0.034379
8822.000000,0.622727,0.800000,0.697368,0.075515,0.061237,0.053931
9620.000000,0.630909,0.850000,0.723977,0.049326,0.050000,0.048844
10417.000000,0.624242,0.825000,0.709598,0.041105,0.061237,0.040811
11215.000000,0.631818,0.850000,0.723282,0.026934,0.050000,0.016712
12012.000000,0.629091,0.850000,0.722807,0.014545,0.050000,0.028070
12810.000000,0.603263,0.850000,0.702580,0.054055,0.050000,0.031427
13607.000000,0.627879,0.800000,0.702580,0.025310,0.061237,0.031427
14405.000000,0.571748,0.825000,0.673684,0.039701,0.061237,0.034379
15202.000000,0.577692,0.850000,0.686667,0.020650,0.050000,0.016330
16000.000000,0.618485,0.850000,0.715439,0.022522,0.050000,0.028254
