50.000000,8.000000,0.000000
197.000000,8.000000,0.000000
345.000000,8.000000,0.000000
492.000000,7.200000,0.400000
640.000000,7.000000,0.894427
787.000000,6.000000,0.000000
935.000000,6.400000,1.356466
1082.000000,6.000000,1.673320
1230.000000,6.400000,1.624808
1377.000000,6.200000,1.166190
1525.000000,6.200000,1.166190
1672.000000,6.200000,1.166190
1820.000000,5.800000,1.720465
1967.000000,5.400000,1.624808
2115.000000,5.400000,1.624808
2262.000000,5.400000,1.624808
2410.000000,6.200000,1.600000
2557.000000,6.200000,1.600000
2705.000000,5.200000,0.748331
2852.000000,5.600000,1.019804
3000.000000,5.000000,0.894427
