50.000000,8.000000,0.000000
1089.000000,6.000000,1.673320
2129.000000,5.600000,1.854724
3168.000000,5.800000,0.979796
4208.000000,6.200000,0.400000
5247.000000,5.600000,1.356466
6287.000000,4.800000,0.400000
7327.000000,4.600000,0.489898
8366.000000,5.000000,1.095445
9406.000000,4.000000,0.000000
10445.000000,3.600000,0.800000
11485.000000,3.200000,0.748331
12525.000000,3.000000,0.894427
13564.000000,2.600000,0.800000
14604.000000,2.400000,0.489898
15643.000000,2.200000,0.400000
16683.000000,2.400000,0.489898
17722.000000,2.000000,0.000000
18762.000000,2.000000,0.000000
19802.000000,2.000000,0.000000
20841.000000,2.000000,0.000000
21881.000000,2.000000,0.000000
22920.000000,2.000000,0.000000
23960.000000,1.600000,0.800000
25000.000000,1.600000,0.800000
