# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.679048,0.350000,0.441518,0.206199,0.093541,0.089342
600.000000,0.713463,0.700000,0.694955,0.058238,0.127475,0.049062
1150.000000,0.677879,0.825000,0.741469,0.043043,0.061237,0.023239
1700.000000,0.633333,0.850000,0.724444,0.054772,0.050000,0.045216
2250.000000,0.632273,0.775000,0.694591,0.036714,0.093541,0.054968
2800.000000,0.673333,0.825000,0.741176,0.038873,0.061237,0.046511
3350.000000,0.622424,0.775000,0.689714,0.054599,0.050000,0.049917
3900.000000,0.621818,0.825000,0.708772,0.017814,0.061237,0.034379
4450.000000,0.614965,0.825000,0.702924,0.052895,0.061237,0.046254
5000.000000,0.620000,0.775000,0.688889,0.040000,0.050000,0.044444
