# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600.000000,1.000000,0.450000,0.618182,0.000000,0.061237,0.059382
1150.000000,1.000000,0.975000,0.986667,0.000000,0.050000,0.026667
1700.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2250.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2800.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3350.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3900.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4450.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
5000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
