50.000000,9.000000,0.000000
847.000000,9.000000,0.000000
1645.000000,11.000000,0.000000
2442.000000,9.000000,0.000000
3240.000000,8.000000,0.000000
4037.000000,10.000000,0.000000
4835.000000,10.000000,0.000000
5632.000000,14.000000,0.000000
6430.000000,10.000000,0.000000
7227.000000,12.000000,0.000000
8025.000000,11.000000,0.000000
8822.000000,8.000000,0.000000
9620.000000,10.000000,0.000000
10417.000000,10.000000,0.000000
11215.000000,11.000000,0.000000
12012.000000,10.000000,0.000000
12810.000000,11.000000,0.000000
13607.000000,10.000000,0.000000
14405.000000,11.000000,0.000000
15202.000000,10.000000,0.000000
16000.000000,14.000000,0.000000
