# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345.000000,0.400000,0.050000,0.088889,0.489898,0.061237,0.108866
492.000000,0.950000,0.325000,0.478182,0.100000,0.061237,0.065958
640.000000,0.680000,0.350000,0.461538,0.140000,0.050000,0.076923
787.000000,0.597619,0.425000,0.492381,0.097706,0.061237,0.056793
935.000000,0.465476,0.400000,0.429286,0.136796,0.093541,0.110707
1082.000000,0.489286,0.475000,0.481667,0.101393,0.093541,0.096235
1230.000000,0.460714,0.450000,0.455000,0.094085,0.100000,0.096695
1377.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
1525.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
1672.000000,0.450000,0.450000,0.450000,0.061237,0.061237,0.061237
1820.000000,0.500000,0.500000,0.500000,0.136931,0.136931,0.136931
1967.000000,0.525000,0.525000,0.525000,0.122474,0.122474,0.122474
2115.000000,0.525000,0.525000,0.525000,0.122474,0.122474,0.122474
2262.000000,0.525000,0.525000,0.525000,0.122474,0.122474,0.122474
2410.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
2557.000000,0.475000,0.475000,0.475000,0.093541,0.093541,0.093541
2705.000000,0.525000,0.525000,0.525000,0.050000,0.050000,0.050000
2852.000000,0.500000,0.500000,0.500000,0.079057,0.079057,0.079057
3000.000000,0.550000,0.550000,0.550000,0.061237,0.061237,0.061237
