# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.261667,0.175000,0.203671,0.232116,0.169558,0.189362
847.000000,0.233434,0.275000,0.251720,0.074671,0.093541,0.081485
1645.000000,0.204444,0.250000,0.224837,0.008889,0.000000,0.005229
2442.000000,0.246364,0.275000,0.258772,0.037637,0.050000,0.040294
3240.000000,0.189091,0.250000,0.215205,0.058182,0.079057,0.066820
4037.000000,0.212727,0.275000,0.239766,0.044387,0.050000,0.047075
4835.000000,0.230808,0.275000,0.250275,0.041422,0.050000,0.043566
5632.000000,0.217172,0.250000,0.231269,0.030596,0.000000,0.017767
6430.000000,0.192020,0.250000,0.216766,0.062300,0.079057,0.069068
7227.000000,0.210000,0.275000,0.237778,0.020000,0.050000,0.031111
8025.000000,0.169091,0.225000,0.192982,0.035256,0.050000,0.041186
8822.000000,0.195455,0.250000,0.218421,0.027273,0.000000,0.015789
9620.000000,0.167273,0.225000,0.191813,0.038826,0.050000,0.043511
10417.000000,0.171717,0.225000,0.194427,0.043329,0.050000,0.045602
11215.000000,0.170202,0.225000,0.193375,0.046167,0.050000,0.047663
12012.000000,0.185455,0.250000,0.212865,0.007273,0.000000,0.004678
12810.000000,0.178710,0.250000,0.207460,0.025096,0.000000,0.016556
13607.000000,0.138990,0.175000,0.154661,0.053130,0.061237,0.056313
14405.000000,0.102517,0.150000,0.121470,0.026704,0.050000,0.034879
15202.000000,0.150769,0.225000,0.180317,0.025866,0.050000,0.034799
16000.000000,0.106061,0.150000,0.124211,0.064993,0.093541,0.076604
