100.000000,41.000000,0.000000
1160.000000,38.000000,0.000000
2220.000000,27.000000,0.000000
3280.000000,24.000000,0.000000
4340.000000,20.000000,0.000000
5400.000000,20.000000,0.000000
6460.000000,20.000000,0.000000
7520.000000,22.000000,0.000000
8580.000000,21.000000,0.000000
9640.000000,21.000000,0.000000
10700.000000,21.000000,0.000000
11760.000000,20.000000,0.000000
12820.000000,17.000000,0.000000
13880.000000,17.000000,0.000000
14940.000000,11.000000,0.000000
16000.000000,10.000000,0.000000
