# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.487734,0.091304,0.153114,0.114068,0.031950,0.050899
1095.000000,0.424209,0.304348,0.354388,0.016719,0.013749,0.014870
2090.000000,0.584945,0.526087,0.553820,0.063395,0.055679,0.058736
3085.000000,0.543446,0.517391,0.530087,0.037029,0.034783,0.035785
4080.000000,0.566127,0.543478,0.554444,0.017208,0.000000,0.008202
5075.000000,0.590935,0.565217,0.577759,0.040078,0.038888,0.039205
6070.000000,0.584058,0.573913,0.578930,0.029433,0.029488,0.029350
7065.000000,0.582341,0.569565,0.575853,0.018761,0.016268,0.016986
8060.000000,0.568889,0.556522,0.562637,0.010887,0.010650,0.010767
9055.000000,0.586667,0.573913,0.580220,0.010887,0.010650,0.010767
10050.000000,0.640000,0.626087,0.632967,0.038233,0.037401,0.037812
11045.000000,0.666667,0.652174,0.659341,0.064406,0.063006,0.063698
12040.000000,0.724444,0.708696,0.716484,0.077746,0.076056,0.076892
13035.000000,0.786667,0.769565,0.778022,0.045758,0.044764,0.045256
14030.000000,0.773333,0.756522,0.764835,0.053333,0.052174,0.052747
15025.000000,0.840000,0.821739,0.830769,0.025915,0.025352,0.025631
16020.000000,0.836329,0.821739,0.828954,0.043337,0.042154,0.042584
17015.000000,0.822995,0.808696,0.815767,0.031465,0.031950,0.031507
18010.000000,0.841449,0.830435,0.835882,0.025560,0.025352,0.025053
19005.000000,0.822426,0.821739,0.822005,0.038767,0.025352,0.031788
20000.000000,0.824326,0.830435,0.827231,0.047330,0.031950,0.039054
