# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.555556,0.108696,0.181818,0.000000,0.000000,0.000000
1095.000000,0.411765,0.304348,0.350000,0.000000,0.000000,0.000000
2090.000000,0.634146,0.565217,0.597701,0.000000,0.000000,0.000000
3085.000000,0.545455,0.521739,0.533333,0.000000,0.000000,0.000000
4080.000000,0.568182,0.543478,0.555556,0.000000,0.000000,0.000000
5075.000000,0.622222,0.608696,0.615385,0.000000,0.000000,0.000000
6070.000000,0.622222,0.608696,0.615385,0.000000,0.000000,0.000000
7065.000000,0.577778,0.565217,0.571429,0.000000,0.000000,0.000000
8060.000000,0.555556,0.543478,0.549451,0.000000,0.000000,0.000000
9055.000000,0.577778,0.565217,0.571429,0.000000,0.000000,0.000000
10050.000000,0.644444,0.630435,0.637363,0.000000,0.000000,0.000000
11045.000000,0.644444,0.630435,0.637363,0.000000,0.000000,0.000000
12040.000000,0.666667,0.652174,0.659341,0.000000,0.000000,0.000000
13035.000000,0.733333,0.717391,0.725275,0.000000,0.000000,0.000000
14030.000000,0.733333,0.717391,0.725275,0.000000,0.000000,0.000000
15025.000000,0.844444,0.826087,0.835165,0.000000,0.000000,0.000000
16020.000000,0.866667,0.847826,0.857143,0.000000,0.000000,0.000000
17015.000000,0.844444,0.826087,0.835165,0.000000,0.000000,0.000000
18010.000000,0.866667,0.847826,0.857143,0.000000,0.000000,0.000000
19005.000000,0.866667,0.847826,0.857143,0.000000,0.000000,0.000000
20000.000000,0.866667,0.847826,0.857143,0.000000,0.000000,0.000000
