# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600.000000,0.840000,0.450000,0.584615,0.195959,0.061237,0.100492
1150.000000,0.704762,0.575000,0.632381,0.117224,0.061237,0.082720
1700.000000,0.625000,0.625000,0.625000,0.000000,0.000000,0.000000
2250.000000,0.725000,0.725000,0.725000,0.050000,0.050000,0.050000
2800.000000,0.763889,0.800000,0.780882,0.066898,0.061237,0.060348
3350.000000,0.772222,0.825000,0.797059,0.093211,0.061237,0.076781
3900.000000,0.855556,0.875000,0.864706,0.038889,0.000000,0.020588
4450.000000,0.855556,0.875000,0.864706,0.038889,0.000000,0.020588
5000.000000,0.875000,0.875000,0.875000,0.000000,0.000000,0.000000
