# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.735714,0.675000,0.703333,0.104369,0.061237,0.080381
197.000000,0.708333,0.750000,0.727288,0.123603,0.079057,0.102763
345.000000,0.714646,0.800000,0.752133,0.161314,0.100000,0.133016
492.000000,0.755556,0.800000,0.775817,0.137381,0.100000,0.119275
640.000000,0.870000,0.900000,0.883333,0.146116,0.093541,0.121906
787.000000,0.875000,0.875000,0.875000,0.079057,0.079057,0.079057
935.000000,0.755000,0.775000,0.763889,0.183984,0.145774,0.166898
1082.000000,0.842778,0.900000,0.868791,0.071591,0.050000,0.052228
1230.000000,0.741111,0.800000,0.768301,0.176010,0.150000,0.163556
1377.000000,0.735556,0.775000,0.753595,0.175202,0.145774,0.161218
1525.000000,0.743333,0.800000,0.769608,0.225206,0.217945,0.221311
1672.000000,0.880556,0.900000,0.889706,0.070601,0.050000,0.058639
1820.000000,0.784091,0.825000,0.801316,0.128766,0.061237,0.097706
1967.000000,0.865000,0.900000,0.880556,0.095656,0.050000,0.070601
2115.000000,0.705000,0.750000,0.725000,0.210594,0.158114,0.187042
2262.000000,0.754545,0.775000,0.763158,0.240909,0.200000,0.223684
2410.000000,0.880556,0.900000,0.889706,0.105993,0.093541,0.098431
2557.000000,0.565385,0.625000,0.591270,0.302942,0.285044,0.294719
2705.000000,0.855556,0.875000,0.864706,0.038889,0.000000,0.020588
2852.000000,0.610000,0.675000,0.638889,0.219431,0.169558,0.197007
3000.000000,0.816667,0.875000,0.844118,0.047629,0.000000,0.025215
