# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.820556,0.900000,0.857026,0.079768,0.093541,0.080275
600.000000,0.955556,1.000000,0.976471,0.054433,0.000000,0.028818
1150.000000,0.747319,1.000000,0.849223,0.133089,0.000000,0.081096
1700.000000,0.860855,1.000000,0.918394,0.143852,0.000000,0.088541
2250.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
2800.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
3350.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
3900.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
4450.000000,0.933333,1.000000,0.960000,0.133333,0.000000,0.080000
5000.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
