# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.000000,0.200000,0.025000,0.044444,0.400000,0.050000,0.088889
62.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.000000,0.600000,0.100000,0.168889,0.489898,0.093541,0.152413
67.000000,0.400000,0.075000,0.124444,0.489898,0.100000,0.162450
70.000000,0.800000,0.150000,0.248889,0.400000,0.093541,0.147673
72.000000,1.000000,0.250000,0.387071,0.000000,0.111803,0.144698
75.000000,1.000000,0.325000,0.475960,0.000000,0.127475,0.152434
77.000000,1.000000,0.250000,0.387071,0.000000,0.111803,0.144698
80.000000,1.000000,0.425000,0.593939,0.000000,0.061237,0.059382
82.000000,1.000000,0.475000,0.642424,0.000000,0.050000,0.048485
85.000000,1.000000,0.475000,0.642424,0.000000,0.050000,0.048485
87.000000,1.000000,0.500000,0.659207,0.000000,0.111803,0.100145
90.000000,1.000000,0.525000,0.683450,0.000000,0.093541,0.082853
92.000000,1.000000,0.525000,0.676790,0.000000,0.145774,0.123023
95.000000,1.000000,0.550000,0.703963,0.000000,0.100000,0.088652
97.000000,1.000000,0.550000,0.707692,0.000000,0.061237,0.050246
100.000000,1.000000,0.525000,0.671941,0.000000,0.165831,0.153475
