# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.835606,0.925000,0.875310,0.122031,0.061237,0.091368
1089.000000,0.901010,1.000000,0.944892,0.100076,0.000000,0.057735
2129.000000,0.945455,1.000000,0.968421,0.109091,0.000000,0.063158
3168.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
4208.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
5247.000000,0.893333,1.000000,0.937778,0.137275,0.000000,0.081225
6287.000000,0.893333,1.000000,0.937778,0.137275,0.000000,0.081225
7327.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
8366.000000,0.920000,1.000000,0.955556,0.097980,0.000000,0.054433
9406.000000,0.923077,1.000000,0.952381,0.153846,0.000000,0.095238
10445.000000,0.905455,1.000000,0.946199,0.118056,0.000000,0.067533
11485.000000,0.878788,1.000000,0.928421,0.149686,0.000000,0.088671
12525.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
13564.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
14604.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
15643.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
16683.000000,0.893333,1.000000,0.937778,0.137275,0.000000,0.081225
17722.000000,0.923232,1.000000,0.956656,0.107014,0.000000,0.061640
18762.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
19802.000000,0.871111,1.000000,0.926013,0.126803,0.000000,0.075413
20841.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
21881.000000,0.905455,1.000000,0.946199,0.118056,0.000000,0.067533
22920.000000,0.977778,1.000000,0.988235,0.044444,0.000000,0.023529
23960.000000,0.883232,1.000000,0.934434,0.108215,0.000000,0.062036
25000.000000,0.960000,1.000000,0.977778,0.080000,0.000000,0.044444
