# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
1000.000000,0.204444,0.225000,0.213725,0.105257,0.122474,0.112322
5142.000000,0.060000,0.075000,0.066667,0.048990,0.061237,0.054433
9285.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13428.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21714.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25857.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30000.000000,0.018182,0.025000,0.021053,0.036364,0.050000,0.042105
