50.000000,8.000000,0.000000
197.000000,7.200000,0.748331
345.000000,6.400000,0.489898
492.000000,6.400000,0.800000
640.000000,5.200000,0.400000
787.000000,5.600000,0.489898
935.000000,5.600000,0.489898
1082.000000,5.600000,0.489898
1230.000000,3.800000,0.748331
1377.000000,3.400000,0.800000
1525.000000,3.600000,0.800000
1672.000000,3.000000,0.000000
1820.000000,3.600000,1.200000
1967.000000,3.600000,1.200000
2115.000000,3.200000,1.469694
2262.000000,2.800000,0.400000
2410.000000,3.600000,1.743560
2557.000000,4.000000,2.097618
2705.000000,4.800000,2.315167
2852.000000,4.800000,2.315167
3000.000000,5.000000,2.097618
