50.000000,3.200000,0.748331
197.000000,1.800000,2.712932
345.000000,2.800000,2.785678
492.000000,1.200000,1.939072
640.000000,0.800000,1.600000
787.000000,0.000000,0.000000
935.000000,1.000000,2.000000
1082.000000,0.800000,1.166190
1230.000000,1.400000,1.854724
1377.000000,1.200000,1.939072
1525.000000,2.400000,3.826225
1672.000000,0.200000,0.400000
1820.000000,1.000000,2.000000
1967.000000,0.800000,1.600000
2115.000000,2.000000,2.449490
2262.000000,1.600000,3.200000
2410.000000,0.200000,0.400000
2557.000000,4.000000,4.049691
2705.000000,0.200000,0.400000
2852.000000,3.000000,2.529822
3000.000000,0.800000,0.748331
