# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.000000,0.200000,0.025000,0.044444,0.400000,0.050000,0.088889
62.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.000000,0.400000,0.050000,0.088889,0.489898,0.061237,0.108866
67.000000,0.200000,0.025000,0.044444,0.400000,0.050000,0.088889
70.000000,0.400000,0.050000,0.088889,0.489898,0.061237,0.108866
72.000000,0.533333,0.100000,0.161616,0.400000,0.050000,0.082804
75.000000,0.433333,0.125000,0.183838,0.326599,0.079057,0.107356
77.000000,0.666667,0.150000,0.234343,0.421637,0.122474,0.175932
80.000000,0.466667,0.200000,0.278788,0.124722,0.061237,0.079945
82.000000,0.533333,0.250000,0.339394,0.066667,0.000000,0.012121
85.000000,0.583333,0.275000,0.372727,0.105409,0.050000,0.064710
87.000000,0.713333,0.350000,0.463869,0.173333,0.093541,0.106494
90.000000,0.770000,0.400000,0.521911,0.160000,0.093541,0.103991
92.000000,0.793333,0.400000,0.522211,0.193678,0.093541,0.097836
95.000000,0.780000,0.425000,0.544988,0.160000,0.100000,0.109238
97.000000,0.670000,0.375000,0.479487,0.140000,0.111803,0.126553
100.000000,0.660000,0.325000,0.422125,0.205913,0.100000,0.103584
