# k=10, restarts=2
454.000000,0.043439,0.051661
909.000000,0.130512,0.056002
1363.000000,0.092432,0.043424
1818.000000,0.107797,0.053597
2272.000000,0.127028,0.052493
2727.000000,0.107176,0.040289
3181.000000,0.119007,0.031478
3636.000000,0.108636,0.035879
4090.000000,0.116001,0.037867
4545.000000,0.102739,0.025875
5000.000000,0.107146,0.029649
5454.000000,0.115179,0.021342
5909.000000,0.112213,0.027238
6363.000000,0.114374,0.030682
6818.000000,0.109817,0.022203
7272.000000,0.121920,0.028960
7727.000000,0.116992,0.016190
8181.000000,0.115258,0.008785
8636.000000,0.108782,0.016224
9090.000000,0.106978,0.029325
9545.000000,0.118279,0.018167
10000.000000,0.111020,0.013886
