# Size, Precision_mean, Recall_mean, Fscore_mean, Precision_std, Recall_std, Fscore_std
100.000000,0.400000,0.500000,0.444444,0.000000,0.000000,0.000000
7550.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
15000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
